num_comments,num_likes,num_new_celebrities,num_traditional_celebrities,brandname,productcategory
94,66957,0,0,mercedesbenz,car
237,89387,0,0,mercedesbenz,car
37,8279,0,0,tagheuer,jewellery&watches
200,96068,0,0,mercedesbenz,car
23,10087,0,0,yslbeauty,beauty&cosmetic
4,3672,0,0,tagheuer,jewellery&watches
325,132172,0,0,hm,apparels
61,78100,0,0,mercedesbenz,car
2,3643,0,0,tagheuer,jewellery&watches
632,65764,0,0,dior,apparels
113,40031,0,0,danielwellington,jewellery&watches
15,9107,0,0,yslbeauty,beauty&cosmetic
202,92193,0,0,forever21,apparels
132,102151,0,0,bmw,car
24,10619,0,0,yslbeauty,beauty&cosmetic
23,1032,0,0,kitchenaidusa,home equipment
389,114877,0,0,forever21,apparels
421,89652,0,0,mercedesbenz,car
270,48804,0,0,danielwellington,jewellery&watches
109,8636,0,0,tagheuer,jewellery&watches
323,105754,0,0,forever21,apparels
498,142233,0,0,bmw,car
66,5950,0,0,revlon,beauty&cosmetic
58,6781,0,0,esteelauder,beauty&cosmetic
125,83976,0,0,mercedesbenz,car
351,121592,0,0,forever21,apparels
77,6896,0,0,tagheuer,jewellery&watches
1549,93440,0,0,mercedesbenz,car
290,115229,0,0,hm,apparels
286,135809,0,0,bmw,car
44,7517,0,0,tagheuer,jewellery&watches
105,49134,0,0,topshop,apparels
59,10517,0,0,esteelauder,beauty&cosmetic
319,86385,0,0,mercedesbenz,car
953,57758,0,0,tiffanyandco,jewellery&watches
724,60870,0,0,mercedesbenz,car
36,11394,0,0,ferrariusa,car
140,13755,0,0,bulgariofficial,jewellery&watches
142,54259,0,0,lamborghini,car
446,121581,0,0,hm,apparels
10,5120,0,0,yslbeauty,beauty&cosmetic
285,46473,0,0,forever21,apparels
10,4751,0,0,tagheuer,jewellery&watches
405,95596,0,0,bmw,car
46,3687,0,0,toyotausa,car
368,42848,0,0,tiffanyandco,jewellery&watches
123,54973,0,0,mercedesbenz,car
165,33978,0,0,danielwellington,jewellery&watches
12,2072,0,0,hyundaiusa,car
578,100070,0,0,forever21,apparels
3,2620,0,0,tagheuer,jewellery&watches
536,118507,0,0,bmw,car
90,44744,0,0,danielwellington,jewellery&watches
337,90515,0,0,mercedesbenz,car
147,140681,0,0,forever21,apparels
9,899,0,0,kitchenaidusa,home equipment
47,4623,0,0,revlon,beauty&cosmetic
205,88484,0,0,mercedesbenz,car
490,35875,0,0,danielwellington,jewellery&watches
132,10388,0,0,tagheuer,jewellery&watches
614,97718,0,0,mercedesbenz,car
288,119927,0,0,bmw,car
2,2016,0,0,cottononbody,sports equipment
154,7756,0,0,yslbeauty,beauty&cosmetic
89,33545,0,0,topshop,apparels
71,4184,0,0,tagheuer,jewellery&watches
50,10482,0,0,esteelauder,beauty&cosmetic
1161,116032,0,0,mercedesbenz,car
555,43936,0,0,tiffanyandco,jewellery&watches
58,32384,0,0,topshop,apparels
8,6643,0,0,yslbeauty,beauty&cosmetic
542,93343,0,0,hm,apparels
450,98973,0,0,mercedesbenz,car
102,42221,0,0,danielwellington,jewellery&watches
150,51203,0,0,lamborghini,car
58,12421,0,0,bulgariofficial,jewellery&watches
10,3892,0,0,tagheuer,jewellery&watches
37,12325,0,0,yslbeauty,beauty&cosmetic
491,101822,0,0,forever21,apparels
21,7608,0,0,yslbeauty,beauty&cosmetic
704,115682,0,0,bmw,car
55,3104,0,0,hyundaiusa,car
66,53268,0,0,mercedesbenz,car
77,37173,0,0,topshop,apparels
73,9467,0,0,tagheuer,jewellery&watches
404,86598,0,0,bmw,car
1048,107638,0,0,forever21,apparels
102,23224,0,0,danielwellington,jewellery&watches
203,89847,0,0,mercedesbenz,car
223,8805,0,0,revlon,beauty&cosmetic
226,44698,0,0,danielwellington,jewellery&watches
117,82380,0,0,mercedesbenz,car
5,5735,0,0,tagheuer,jewellery&watches
22,2971,0,0,cottononbody,sports equipment
3,2927,0,0,tagheuer,jewellery&watches
1016,125477,0,0,bmw,car
137,58309,0,0,dior,apparels
75,10983,0,0,tagheuer,jewellery&watches
159,91454,0,0,mercedesbenz,car
125,9872,0,0,esteelauder,beauty&cosmetic
664,109905,0,0,hm,apparels
18,5702,0,0,tagheuer,jewellery&watches
110,32509,0,0,topshop,apparels
105,56112,0,0,mercedesbenz,car
5,658,0,0,kitchenaidusa,home equipment
121,72216,0,0,adidas,sports equipment
11,2848,0,0,tagheuer,jewellery&watches
205,41837,0,0,dior,apparels
357,118405,0,0,bmw,car
159,39074,0,0,danielwellington,jewellery&watches
82,13228,0,0,bulgariofficial,jewellery&watches
363,51946,0,0,tiffanyandco,jewellery&watches
43,13969,0,0,yslbeauty,beauty&cosmetic
153,88336,0,0,hm,apparels
181,71973,0,0,forever21,apparels
89,5262,0,0,toyotausa,car
34,12040,0,0,yslbeauty,beauty&cosmetic
99,61114,0,0,dior,apparels
8,1028,0,0,hyundaiusa,car
563,100694,0,0,mercedesbenz,car
172,45733,0,0,topshop,apparels
22,6178,0,0,tagheuer,jewellery&watches
417,61703,0,0,lamborghini,car
39,10531,0,0,yslbeauty,beauty&cosmetic
102,77304,0,0,forever21,apparels
165,109201,0,0,bmw,car
474,100388,0,0,mercedesbenz,car
16,4216,0,0,revlon,beauty&cosmetic
71,38939,0,0,forever21,apparels
355,99062,0,0,mercedesbenz,car
176,15816,0,0,ferrariusa,car
368,108059,0,0,mercedesbenz,car
62,38723,0,0,danielwellington,jewellery&watches
852,125100,0,0,hm,apparels
14,6351,0,0,tagheuer,jewellery&watches
157,89401,0,0,mercedesbenz,car
545,115129,0,0,bmw,car
29,2519,0,0,cottononbody,sports equipment
276,43221,0,0,topshop,apparels
435,73755,0,0,hm,apparels
129,8205,0,0,tagheuer,jewellery&watches
192,82959,0,0,mercedesbenz,car
69,7983,0,0,esteelauder,beauty&cosmetic
516,53263,0,0,topshop,apparels
464,50598,0,0,mercedesbenz,car
126,9856,0,0,bulgariofficial,jewellery&watches
695,46796,0,0,danielwellington,jewellery&watches
168,75699,0,0,dior,apparels
171,28273,0,0,tiffanyandco,jewellery&watches
141,71286,0,0,bmw,car
33,4022,0,0,revlon,beauty&cosmetic
13,2177,0,0,hyundaiusa,car
413,102400,0,0,mercedesbenz,car
145,15017,0,0,ferrariusa,car
94,34008,0,0,topshop,apparels
448,138608,0,0,bmw,car
409,43848,0,0,danielwellington,jewellery&watches
5,638,0,0,kitchenaidusa,home equipment
512,121751,0,0,forever21,apparels
130,78301,0,0,mercedesbenz,car
324,103769,0,0,mercedesbenz,car
59,8642,0,0,tagheuer,jewellery&watches
818,153415,0,0,hm,apparels
593,94925,0,0,mercedesbenz,car
651,127735,0,0,bmw,car
4,2304,0,0,cottononbody,sports equipment
279,64051,0,0,dior,apparels
111,41322,0,0,topshop,apparels
386,91659,0,0,hm,apparels
13,3033,0,0,cottononbody,sports equipment
197,104551,0,0,mercedesbenz,car
4,5401,0,0,tagheuer,jewellery&watches
57,8669,0,0,esteelauder,beauty&cosmetic
48,11587,0,0,yslbeauty,beauty&cosmetic
71,25559,0,0,topshop,apparels
346,72194,0,0,lamborghini,car
31,8975,0,0,yslbeauty,beauty&cosmetic
594,54855,0,0,mercedesbenz,car
54,7203,0,0,tagheuer,jewellery&watches
200,59498,0,0,dior,apparels
101,15710,0,0,bulgariofficial,jewellery&watches
70,6262,0,0,revlon,beauty&cosmetic
813,57958,0,0,danielwellington,jewellery&watches
138,24926,0,0,tiffanyandco,jewellery&watches
14,2255,0,0,hyundaiusa,car
213,97573,0,0,bmw,car
87,14737,0,0,yslbeauty,beauty&cosmetic
1504,98056,0,0,mercedesbenz,car
33,6452,0,0,tagheuer,jewellery&watches
56,41510,0,0,topshop,apparels
440,118333,0,0,bmw,car
217,97940,0,0,forever21,apparels
141,39218,0,0,danielwellington,jewellery&watches
184,78957,0,0,mercedesbenz,car
74,43141,0,0,topshop,apparels
9,873,0,0,lovisajewellery,jewellery&watches
314,99408,0,0,mercedesbenz,car
428,148607,0,0,hm,apparels
55,8791,0,0,tagheuer,jewellery&watches
1305,80517,0,0,mercedesbenz,car
622,137226,0,0,bmw,car
259,47265,0,0,danielwellington,jewellery&watches
332,51128,0,0,topshop,apparels
33,7267,0,0,tagheuer,jewellery&watches
1025,141570,0,0,hm,apparels
37,16539,0,0,yslbeauty,beauty&cosmetic
915,94030,0,0,mercedesbenz,car
68,17177,0,0,yslbeauty,beauty&cosmetic
206,39781,0,0,tiffanyandco,jewellery&watches
38,1648,0,0,kitchenaidusa,home equipment
75,65213,0,0,mercedesbenz,car
48,4139,0,0,tagheuer,jewellery&watches
132,20061,0,0,yslbeauty,beauty&cosmetic
207,89838,0,0,bmw,car
467,56982,0,0,topshop,apparels
28,6143,0,0,esteelauder,beauty&cosmetic
443,43334,0,0,topshop,apparels
88,39841,0,0,danielwellington,jewellery&watches
386,92851,0,0,mercedesbenz,car
1119,115641,0,0,hm,apparels
87,9688,0,0,tagheuer,jewellery&watches
514,122089,0,0,bmw,car
228,149579,0,0,forever21,apparels
165,92189,0,0,mercedesbenz,car
16,7449,0,0,esteelauder,beauty&cosmetic
14,4644,0,0,revlon,beauty&cosmetic
124,85669,0,0,mercedesbenz,car
284,129596,0,0,forever21,apparels
445,146102,0,0,hm,apparels
296,98992,0,0,mercedesbenz,car
39,3906,0,0,cottononbody,sports equipment
48,4899,0,0,tagheuer,jewellery&watches
26,33265,0,0,danielwellington,jewellery&watches
27,1625,0,0,lovisajewellery,jewellery&watches
1,3200,0,0,tagheuer,jewellery&watches
144,57463,0,0,topshop,apparels
13,5397,0,0,yslbeauty,beauty&cosmetic
587,144284,0,0,hm,apparels
159,99179,0,0,bmw,car
8,6722,0,0,yslbeauty,beauty&cosmetic
64,48105,0,0,lamborghini,car
78,43723,0,0,topshop,apparels
169,59120,0,0,dior,apparels
100,74823,0,0,mercedesbenz,car
1032,50153,0,0,tiffanyandco,jewellery&watches
11,7084,0,0,tagheuer,jewellery&watches
7,767,0,0,kitchenaidusa,home equipment
69,51346,0,0,lamborghini,car
433,78550,0,0,hm,apparels
210,111592,0,0,bmw,car
149,14189,0,0,esteelauder,beauty&cosmetic
4,5358,0,0,yslbeauty,beauty&cosmetic
141,4950,0,0,revlon,beauty&cosmetic
201,113250,0,0,forever21,apparels
92,79791,0,0,mercedesbenz,car
30,7879,0,0,tagheuer,jewellery&watches
125,75853,0,0,bmw,car
1039,138429,0,0,forever21,apparels
184,88632,0,0,mercedesbenz,car
414,108068,0,0,hm,apparels
119,92351,0,0,forever21,apparels
103,8244,0,0,revlon,beauty&cosmetic
23,6505,0,0,tagheuer,jewellery&watches
441,103401,0,0,mercedesbenz,car
63,2982,0,0,cottononbody,sports equipment
603,72761,0,0,bmw,car
27,1475,0,0,cottononbody,sports equipment
13,3443,0,0,tagheuer,jewellery&watches
403,57589,0,0,mercedesbenz,car
5,2898,0,0,tagheuer,jewellery&watches
152,56361,0,0,topshop,apparels
192,67389,0,0,louisvuitton,apparels
187,11997,0,0,esteelauder,beauty&cosmetic
79,36005,0,0,topshop,apparels
122,39043,0,0,dior,apparels
6,664,0,0,kitchenaidusa,home equipment
21,10421,0,0,yslbeauty,beauty&cosmetic
117,48235,0,0,mercedesbenz,car
10,6609,0,0,yslbeauty,beauty&cosmetic
692,56607,0,0,lamborghini,car
233,103135,0,0,bmw,car
493,56438,0,0,louisvuitton,apparels
5,3310,0,0,tagheuer,jewellery&watches
35,8452,0,0,bulgariofficial,jewellery&watches
148,39984,0,0,danielwellington,jewellery&watches
272,21428,0,0,tiffanyandco,jewellery&watches
52,10802,0,0,ferrariusa,car
89,9161,0,0,yslbeauty,beauty&cosmetic
25,2129,0,0,hyundaiusa,car
133,54581,0,0,mercedesbenz,car
608,81937,0,0,louisvuitton,apparels
59,4211,0,0,toyotausa,car
1362,95778,0,0,forever21,apparels
973,75682,0,0,hm,apparels
38,4720,0,0,toyotausa,car
246,113277,0,0,bmw,car
82,32349,0,0,danielwellington,jewellery&watches
30,4558,0,0,revlon,beauty&cosmetic
560,93045,0,0,mercedesbenz,car
31,3121,0,0,toyotausa,car
381,114930,0,0,forever21,apparels
848,99106,0,0,mercedesbenz,car
227,40970,0,0,danielwellington,jewellery&watches
78,7843,0,0,tagheuer,jewellery&watches
320,122515,0,0,bmw,car
873,76456,0,0,mercedesbenz,car
233,73104,0,0,dior,apparels
869,113214,0,0,hm,apparels
23,7041,0,0,tagheuer,jewellery&watches
121,9231,0,0,esteelauder,beauty&cosmetic
212,88554,0,0,mercedesbenz,car
315,100632,0,0,mercedesbenz,car
696,68625,0,0,dior,apparels
558,51840,0,0,louisvuitton,apparels
14,6323,0,0,tagheuer,jewellery&watches
4,565,0,0,kitchenaidusa,home equipment
114,11679,0,0,yslbeauty,beauty&cosmetic
139,37639,0,0,topshop,apparels
5,3772,0,0,tagheuer,jewellery&watches
66,10652,0,0,yslbeauty,beauty&cosmetic
13,6845,0,0,bulgariofficial,jewellery&watches
26,7789,0,0,bulgariofficial,jewellery&watches
97,13963,0,0,yslbeauty,beauty&cosmetic
130,27086,0,0,tiffanyandco,jewellery&watches
493,55649,0,0,danielwellington,jewellery&watches
68,36739,0,0,topshop,apparels
12,1640,0,0,hyundaiusa,car
83,79992,0,0,mercedesbenz,car
2,658,0,0,kitchenaidusa,home equipment
163,17332,0,0,ferrariusa,car
16,728,0,0,kitchenaidusa,home equipment
9,2905,0,0,toyotausa,car
5,2509,0,0,tagheuer,jewellery&watches
334,117314,0,0,hm,apparels
213,58654,0,0,lamborghini,car
524,142700,0,0,forever21,apparels
58,15342,0,0,danielwellington,jewellery&watches
115,91048,0,0,mercedesbenz,car
26,1972,0,0,toyotausa,car
190,88601,0,0,forever21,apparels
18,6664,0,0,revlon,beauty&cosmetic
36,46973,0,0,mercedesbenz,car
109,89101,0,0,mercedesbenz,car
325,52055,0,0,danielwellington,jewellery&watches
896,100816,0,0,mercedesbenz,car
17,1018,0,0,lovisajewellery,jewellery&watches
53,4085,0,0,tagheuer,jewellery&watches
228,97056,0,0,bmw,car
10,2594,0,0,cottononbody,sports equipment
180,91993,0,0,mercedesbenz,car
800,42011,0,0,topshop,apparels
24,9752,0,0,bulgariofficial,jewellery&watches
13,6276,0,0,tagheuer,jewellery&watches
86,33583,0,0,topshop,apparels
39,5094,0,0,esteelauder,beauty&cosmetic
198,69949,0,0,mercedesbenz,car
303,47476,0,0,louisvuitton,apparels
51,13307,0,0,tiffanyandco,jewellery&watches
548,124735,0,0,mercedesbenz,car
223,25369,0,0,topshop,apparels
5,574,0,0,kitchenaidusa,home equipment
49,11850,0,0,yslbeauty,beauty&cosmetic
245,115573,0,0,bmw,car
418,62278,0,0,lamborghini,car
41,6571,0,0,tagheuer,jewellery&watches
57,35341,0,0,topshop,apparels
216,31354,0,0,danielwellington,jewellery&watches
12,9680,0,0,bulgariofficial,jewellery&watches
445,96676,0,0,mercedesbenz,car
309,41406,0,0,louisvuitton,apparels
28,9696,0,0,yslbeauty,beauty&cosmetic
7,2410,0,0,hyundaiusa,car
43,11109,0,0,yslbeauty,beauty&cosmetic
25,3636,0,0,toyotausa,car
65,100026,0,0,forever21,apparels
38,3201,0,0,tagheuer,jewellery&watches
580,39573,0,0,topshop,apparels
98,70807,0,0,mercedesbenz,car
14,3019,0,0,toyotausa,car
44,11235,0,0,ferrariusa,car
94,6104,0,0,revlon,beauty&cosmetic
316,41483,0,0,topshop,apparels
209,105902,0,0,forever21,apparels
651,79865,0,0,mercedesbenz,car
201,39509,0,0,topshop,apparels
376,57384,0,0,topshop,apparels
6317,832400,0,0,nike,sports equipment
110,10678,0,0,tagheuer,jewellery&watches
534,95767,0,0,mercedesbenz,car
784,113518,0,0,hm,apparels
209,70089,0,0,dior,apparels
3,2244,0,0,cottononbody,sports equipment
1390,105597,0,0,bmw,car
60,11905,0,0,bulgariofficial,jewellery&watches
382,88872,0,0,mercedesbenz,car
87,8054,0,0,tagheuer,jewellery&watches
215,15003,0,0,esteelauder,beauty&cosmetic
469,67915,0,0,dior,apparels
9,2787,0,0,tagheuer,jewellery&watches
146,90182,0,0,mercedesbenz,car
112,33902,0,0,danielwellington,jewellery&watches
68,35532,0,0,topshop,apparels
30,10282,0,0,bulgariofficial,jewellery&watches
83,17399,0,0,tiffanyandco,jewellery&watches
808,27075,0,0,topshop,apparels
158,6402,0,0,toyotausa,car
867,124000,0,0,forever21,apparels
387,106544,0,0,hm,apparels
11,629,0,0,kitchenaidusa,home equipment
10,1994,0,0,hyundaiusa,car
84,59450,0,0,mercedesbenz,car
177,11142,0,0,ferrariusa,car
190,62000,0,0,lamborghini,car
278,86542,0,0,bmw,car
364,48708,0,0,danielwellington,jewellery&watches
229,73750,0,0,forever21,apparels
14,8418,0,0,bulgariofficial,jewellery&watches
239,52160,0,0,topshop,apparels
23,9599,0,0,bulgariofficial,jewellery&watches
11,3524,0,0,revlon,beauty&cosmetic
715,131774,0,0,hm,apparels
249,93920,0,0,mercedesbenz,car
2523,72829,0,0,mercedesbenz,car
19,5423,0,0,tagheuer,jewellery&watches
1149,139462,0,0,bmw,car
11,2770,0,0,cottononbody,sports equipment
111,15841,0,0,yslbeauty,beauty&cosmetic
469,37271,0,0,topshop,apparels
621,108831,0,0,mercedesbenz,car
129,18377,0,0,yslbeauty,beauty&cosmetic
15,5946,0,0,tagheuer,jewellery&watches
145,18410,0,0,yslbeauty,beauty&cosmetic
182,58153,0,0,louisvuitton,apparels
812,71335,0,0,dior,apparels
180,77198,0,0,mercedesbenz,car
7,874,0,0,kitchenaidusa,home equipment
78,78077,0,0,adidas,sports equipment
1071,82839,0,0,bmw,car
43,29566,0,0,danielwellington,jewellery&watches
19,17772,0,0,tiffanyandco,jewellery&watches
104,38780,0,0,topshop,apparels
84,14140,0,0,tiffanyandco,jewellery&watches
252,34724,0,0,lamborghini,car
273,59987,0,0,louisvuitton,apparels
340,100468,0,0,forever21,apparels
292,56203,0,0,mercedesbenz,car
19,4706,0,0,revlon,beauty&cosmetic
221,116457,0,0,forever21,apparels
8,4585,0,0,tagheuer,jewellery&watches
34,2520,0,0,hyundaiusa,car
992,156660,0,0,bmw,car
19,3624,0,0,toyotausa,car
263,92693,0,0,mercedesbenz,car
746,130310,0,0,forever21,apparels
30,26210,0,0,topshop,apparels
22,22666,0,0,tiffanyandco,jewellery&watches
239,29129,0,0,tiffanyandco,jewellery&watches
457,130801,0,0,forever21,apparels
22,5177,0,0,tagheuer,jewellery&watches
83,47009,0,0,danielwellington,jewellery&watches
651,112903,0,0,mercedesbenz,car
854,121896,0,0,bmw,car
2,2103,0,0,cottononbody,sports equipment
73,67555,0,0,mercedesbenz,car
31,5113,0,0,tagheuer,jewellery&watches
203,54627,0,0,dior,apparels
8,3429,0,0,tagheuer,jewellery&watches
473,71417,0,0,louisvuitton,apparels
8,605,0,0,kitchenaidusa,home equipment
148,77743,0,0,mercedesbenz,car
87,50368,0,0,topshop,apparels
76,34337,0,0,danielwellington,jewellery&watches
11,5144,0,0,tagheuer,jewellery&watches
39,6658,0,0,revlon,beauty&cosmetic
3,551,0,0,kitchenaidusa,home equipment
578,97663,0,0,bmw,car
434,10153,0,0,esteelauder,beauty&cosmetic
58,912,0,0,kitchenaidusa,home equipment
7,9280,0,0,tiffanyandco,jewellery&watches
6,13277,0,0,tiffanyandco,jewellery&watches
9,11918,0,0,tiffanyandco,jewellery&watches
13,13790,0,0,tiffanyandco,jewellery&watches
4,13493,0,0,tiffanyandco,jewellery&watches
26,23946,0,0,tiffanyandco,jewellery&watches
289,72259,0,0,mercedesbenz,car
170,103755,0,0,forever21,apparels
32,7854,0,0,tagheuer,jewellery&watches
173,54767,0,0,dior,apparels
121,40310,0,0,danielwellington,jewellery&watches
288,89001,0,0,mercedesbenz,car
41,1216,0,0,kitchenaidusa,home equipment
79,113684,0,0,forever21,apparels
30,816,0,0,lovisajewellery,jewellery&watches
35,23843,0,0,tiffanyandco,jewellery&watches
77,29037,0,0,tiffanyandco,jewellery&watches
275,101987,0,0,mercedesbenz,car
559,163672,0,0,hm,apparels
24,6764,0,0,tagheuer,jewellery&watches
968,61819,0,0,mercedesbenz,car
328,125303,0,0,bmw,car
21,8988,0,0,yslbeauty,beauty&cosmetic
98,40002,0,0,topshop,apparels
297,112081,0,0,forever21,apparels
13,5232,0,0,tagheuer,jewellery&watches
12,9849,0,0,yslbeauty,beauty&cosmetic
123,85575,0,0,mercedesbenz,car
233,99116,0,0,mercedesbenz,car
200,86105,0,0,chanelofficial,apparels
532,39103,0,0,danielwellington,jewellery&watches
19,8618,0,0,yslbeauty,beauty&cosmetic
319,99711,0,0,bmw,car
94,49114,0,0,lamborghini,car
9,5152,0,0,tagheuer,jewellery&watches
84,12646,0,0,tiffanyandco,jewellery&watches
31,9394,0,0,esteelauder,beauty&cosmetic
60,24037,0,0,tiffanyandco,jewellery&watches
452,42092,0,0,tiffanyandco,jewellery&watches
534,88793,0,0,dior,apparels
266,129680,0,0,forever21,apparels
77,74790,0,0,mercedesbenz,car
31,21470,0,0,tiffanyandco,jewellery&watches
96,30798,0,0,tiffanyandco,jewellery&watches
21,18722,0,0,tiffanyandco,jewellery&watches
446,169433,0,0,hm,apparels
687,112427,0,0,chanelofficial,apparels
41,6763,0,0,tagheuer,jewellery&watches
560,120786,0,0,bmw,car
51,11737,0,0,tiffanyandco,jewellery&watches
61,20323,0,0,tiffanyandco,jewellery&watches
78,27702,0,0,tiffanyandco,jewellery&watches
522,121393,0,0,chanelofficial,apparels
131,77075,0,0,mercedesbenz,car
323,150218,0,0,forever21,apparels
4,3179,0,0,revlon,beauty&cosmetic
14,872,0,0,kitchenaidusa,home equipment
41,12239,0,0,ferrariusa,car
192,93229,0,0,mercedesbenz,car
124,91168,0,0,forever21,apparels
78,35792,0,0,danielwellington,jewellery&watches
4,695,0,0,lovisajewellery,jewellery&watches
25,5769,0,0,tagheuer,jewellery&watches
450,61074,0,0,hm,apparels
352,94856,0,0,mercedesbenz,car
183,95561,0,0,bmw,car
17,3392,0,0,cottononbody,sports equipment
10,890,0,0,lovisajewellery,jewellery&watches
2,2433,0,0,cottononbody,sports equipment
97,52299,0,0,topshop,apparels
294,110022,0,0,mercedesbenz,car
57,10471,0,0,esteelauder,beauty&cosmetic
16,4346,0,0,tagheuer,jewellery&watches
278,44212,0,0,danielwellington,jewellery&watches
18,16714,0,0,tiffanyandco,jewellery&watches
3,713,0,0,kitchenaidusa,home equipment
2,5096,0,0,yslbeauty,beauty&cosmetic
219,88005,0,0,chanelofficial,apparels
245,25326,0,0,tiffanyandco,jewellery&watches
90,12422,0,0,ferrariusa,car
10,5432,0,0,yslbeauty,beauty&cosmetic
190,86771,0,0,bmw,car
496,91082,0,0,mercedesbenz,car
272,105911,0,0,hm,apparels
278,56661,0,0,dior,apparels
144,21891,0,0,tiffanyandco,jewellery&watches
174,35113,0,0,lamborghini,car
9,2815,0,0,tagheuer,jewellery&watches
54,6340,0,0,revlon,beauty&cosmetic
23,6592,0,0,yslbeauty,beauty&cosmetic
154,40848,0,0,topshop,apparels
22,2420,0,0,hyundaiusa,car
41,4147,0,0,tagheuer,jewellery&watches
249,85460,0,0,chanelofficial,apparels
338,117102,0,0,forever21,apparels
20,3366,0,0,toyotausa,car
38,18098,0,0,tiffanyandco,jewellery&watches
11,583,0,0,kitchenaidusa,home equipment
182,81636,0,0,chanelofficial,apparels
252,25716,0,0,tiffanyandco,jewellery&watches
80,79864,0,0,mercedesbenz,car
28,17885,0,0,tiffanyandco,jewellery&watches
120,38370,0,0,danielwellington,jewellery&watches
136,8984,0,0,tagheuer,jewellery&watches
379,145486,0,0,hm,apparels
197,85011,0,0,mercedesbenz,car
149,59621,0,0,louisvuitton,apparels
27,3179,0,0,cottononbody,sports equipment
406,100007,0,0,bmw,car
2,3412,0,0,tagheuer,jewellery&watches
7,815,0,0,lovisajewellery,jewellery&watches
13,3250,0,0,tagheuer,jewellery&watches
174,52950,0,0,dior,apparels
70,13821,0,0,yslbeauty,beauty&cosmetic
91,13162,0,0,tiffanyandco,jewellery&watches
164,44853,0,0,danielwellington,jewellery&watches
380,107046,0,0,mercedesbenz,car
23,10384,0,0,yslbeauty,beauty&cosmetic
793,138221,0,0,hm,apparels
